0	0
1	0.00249928
2	0.00475038
3	0.00676188
4	0.00855768
5	0.0101869
6	0.0116006
7	0.0128649
8	0.013951
9	0.0149085
10	0.0157293
11	0.0164823
12	0.0169803
13	0.0175285
14	0.0179874
15	0.0182753
16	0.0185418
17	0.0186564
18	0.0188114
19	0.0188622
20	0.0188796
21	0.0187246
22	0.0187246
23	0.018675
24	0.0184154
25	0.0181794
26	0.0180579
27	0.0178015
28	0.0175238
29	0.0172321
30	0.0169812
31	0.0175843
32	0.0162081
33	0.0159099
34	0.0155527
35	0.0151924
36	0.0149119
37	0.0146042
38	0.0141577
39	0.0138658
40	0.0134822
41	0.0130076
42	0.0127522
43	0.0124399
44	0.0120721
45	0.0117498
46	0.0114152
47	0.011
48	0.0107528
49	0.0104862
50	0.0101237
51	0.00982762
52	0.0094514
53	0.00920483
54	0.00899364
55	0.00856147
56	0.00831466
57	0.00809392
58	0.00774021
59	0.00771325
60	0.00722023
61	0.00701801
62	0.00679591
63	0.00648075
64	0.0062839
65	0.00607216
66	0.00583901
67	0.00567265
68	0.0055245
69	0.00521916
70	0.0050408
71	0.0049006
72	0.00464683
73	0.00459425
74	0.00438905
75	0.00418671
76	0.00399867
77	0.0038681
78	0.00380333
79	0.00361676
80	0.0035302
81	0.00329499
82	0.00318361
83	0.00308679
84	0.00299593
85	0.00279836
86	0.00264818
87	0.0026281
88	0.002507
89	0.00245987
90	0.00236381
91	0.00221133
92	0.00216206
93	0.00214047
94	0.00200187
95	0.00193581
96	0.00184919
97	0.00183257
98	0.00167464
99	0.0016472
100	0.00154589
101	0.00152853
102	0.00142335
103	0.00136575
104	0.00131248
105	0.00132038
106	0.00126779
107	0.00119578
108	0.00107309
109	0.00106124
110	0.00105778
111	0.00103744
112	0.000946024
113	0.000865236
114	0.000867195
115	0.000886873
116	0.000797183
117	0.000756105
118	0.000739566
119	0.000726206
120	0.000670534
121	0.000671888
122	0.000635368
123	0.000563731
124	0.000593104
125	0.000569774
126	0.000538436
127	0.000495738
128	0.000473412
129	0.0004784
130	0.000421682
131	0.000417724
132	0.000370773
133	0.000411471
134	0.000375721
135	0.000321847
136	0.00035346
137	0.000336886
138	0.000295203
