0	0
1	0.000625979
2	0.00122194
3	0.00178058
4	0.00231659
5	0.00283206
6	0.00330447
7	0.00377856
8	0.00418906
9	0.00459329
10	0.00499132
11	0.00533338
12	0.00567193
13	0.00599215
14	0.00630162
15	0.00656831
16	0.00682825
17	0.00706902
18	0.00731467
19	0.00752238
20	0.00772542
21	0.00789584
22	0.00809883
23	0.00820847
24	0.00837802
25	0.00853508
26	0.00863433
27	0.00871805
28	0.00882021
29	0.0088934
30	0.009025
31	0.00930041
32	0.00908884
33	0.00917311
34	0.00918169
35	0.00931163
36	0.00920125
37	0.0093153
38	0.00932735
39	0.0093144
40	0.00930751
41	0.00926679
42	0.00926714
43	0.00925362
44	0.00921778
45	0.00920742
46	0.00914232
47	0.00916797
48	0.0091032
49	0.00914277
50	0.00901695
51	0.00903317
52	0.00890515
53	0.00886093
54	0.0087809
55	0.00875085
56	0.00868663
57	0.00861942
58	0.00853238
59	0.00856752
60	0.00838735
61	0.00834793
62	0.00831844
63	0.00820326
64	0.00808224
65	0.00806632
66	0.00796566
67	0.00781531
68	0.00775003
69	0.00772737
70	0.00760973
71	0.00748891
72	0.00746009
73	0.00736731
74	0.0072462
75	0.00721192
76	0.00711445
77	0.0070371
78	0.00694088
79	0.00683589
80	0.006695
81	0.00668188
82	0.00656591
83	0.00650445
84	0.00644294
85	0.00632539
86	0.00627036
87	0.00613684
88	0.0060747
89	0.00602691
90	0.00588242
91	0.00582993
92	0.00572791
93	0.00561252
94	0.00559461
95	0.00548904
96	0.00538024
97	0.00532108
98	0.00522525
99	0.00520802
100	0.00509861
101	0.00491827
102	0.00491341
103	0.00486192
104	0.00479627
105	0.00469065
106	0.00464176
107	0.00454751
108	0.00458893
109	0.00441203
110	0.00438677
111	0.00422488
112	0.00423354
113	0.00417613
114	0.00413385
115	0.00404532
116	0.00395984
117	0.00387228
118	0.00382601
119	0.00374627
120	0.00366794
121	0.00362862
122	0.00354574
123	0.00349977
124	0.00346993
125	0.00343885
126	0.00337185
127	0.00327096
128	0.00322278
129	0.00318765
130	0.00310249
131	0.00307166
132	0.00303042
133	0.00295262
134	0.00286258
135	0.00284445
136	0.00281519
137	0.00274409
138	0.00264405
139	0.00264236
140	0.00259066
141	0.00256862
142	0.00250092
143	0.0025078
144	0.00243209
145	0.00241562
146	0.00233555
147	0.0022229
148	0.00224284
149	0.00220583
150	0.00215238
151	0.00212142
152	0.00208911
153	0.00205924
154	0.00199685
155	0.00200943
156	0.0019397
157	0.00187755
158	0.00186028
159	0.00180685
160	0.00178901
161	0.00175108
162	0.00171943
163	0.00167217
164	0.00166357
165	0.00158831
166	0.00160832
167	0.00159546
168	0.00156301
169	0.00146667
170	0.001483
171	0.00147676
172	0.00142863
173	0.00140839
174	0.00138346
175	0.00131309
176	0.00125899
177	0.00127278
178	0.00127018
179	0.00124062
180	0.00118949
181	0.00118705
182	0.00114719
183	0.00117546
184	0.00112207
185	0.0010648
186	0.0010766
187	0.00107818
188	0.00103788
189	0.0010056
190	0.00096864
191	0.000997139
192	0.000896747
193	0.000928923
194	0.000927915
195	0.000855177
196	0.000916409
197	0.000861977
198	0.000848036
199	0.000841373
200	0.000794094
201	0.000794547
202	0.00075355
203	0.000728857
204	0.000723266
205	0.00073655
206	0.0007113
207	0.000735972
208	0.000681801
209	0.000681421
210	0.000643201
211	0.000671587
212	0.000636606
213	0.000584222
214	0.000621209
215	0.000554766
216	0.000559507
217	0.000623407
218	0.000554331
219	0.000525115
220	0.000541264
221	0.000519412
222	0.000514546
223	0.000505155
224	0.000513581
225	0.000471994
226	0.000473526
227	0.000467676
228	0.000437812
229	0.000440305
230	0.000422675
231	0.000423935
232	0.000405468
233	0.000411294
234	0.000408379
235	0.00039896
236	0.000399477
237	0.000365616
238	0.000360018
239	0.000367506
240	0.000315037
241	0.000354915
242	0.000344891
243	0.000318368
244	0.00033493
245	0.000357743
246	0.000332139
247	0.000322991
248	0.000290194
249	0.000295723
250	0.000313162
251	0.000280526
252	0.000258331
253	0.000275803
254	0.000280068
255	0.00027097
256	0.00025475
257	0.000239681
258	0.000232228
259	0.000257736
260	0.000217126
261	0.00022775
262	0.000226002
263	0.000219631
264	0.000200664
265	0.000202087
266	0.000200854
267	0.000208952
268	0.000200354
269	0.000181597
270	0.000194423
271	0.00016804
272	0.000184302
273	0.000176106
274	0.000158939
275	0.000165707
276	0.00016493
277	0.000155138
278	0.000159174
279	0.000171605
280	0.00016872
281	0.000153163
282	0.000133966
283	0.000145762
284	0.000122845
285	0.00012969
286	0.000138011
287	0.000125577
288	0.000137536
289	0.000114891
290	0.000114564
291	0.000114959
292	0.000125575
293	0.000125272
294	0.000101442
295	0.000120227
296	0.000102872
297	0.000112873
298	9.83517e-05
299	9.04583e-05
300	9.52613e-05
301	9.55789e-05
302	8.98557e-05
303	9.09108e-05
304	8.36099e-05
305	7.62591e-05
306	0.000108643
307	0.000108998
308	6.6998e-05
309	7.03059e-05
310	6.27825e-05
311	7.85368e-05
312	9.36111e-05
313	7.74767e-05
314	5.80969e-05
315	6.85206e-05
316	7.5849e-05
317	4.91408e-05
318	7.39438e-05
319	6.14148e-05
320	6.7208e-05
321	6.01947e-05
322	5.15261e-05
323	5.73393e-05
324	6.23774e-05
325	6.41951e-05
326	6.03172e-05
327	4.98734e-05
328	5.00259e-05
329	6.66304e-05
330	4.78557e-05
331	4.13799e-05
332	4.73156e-05
333	3.91322e-05
334	4.09199e-05
335	3.93672e-05
336	3.44441e-05
337	3.70744e-05
338	3.54942e-05
339	3.64468e-05
340	4.1655e-05
341	4.68931e-05
342	3.50592e-05
343	4.03073e-05
344	3.01036e-05
345	4.14049e-05
346	3.3739e-05
347	3.21013e-05
348	4.1765e-05
349	3.14137e-05
350	2.27527e-05
351	3.42266e-05
352	2.5523e-05
353	2.11825e-05
354	2.65532e-05
355	1.95273e-05
356	3.29339e-05
357	2.76708e-05
358	2.95385e-05
359	1.88497e-05
360	2.5203e-05
361	2.88834e-05
362	1.7197e-05
363	1.90598e-05
364	2.00224e-05
365	2.73783e-05
366	2.28777e-05
367	2.01874e-05
368	2.30027e-05
369	2.30652e-05
370	1.57269e-05
371	1.57694e-05
372	1.6742e-05
373	1.58544e-05
374	2.05724e-05
375	2.06275e-05
376	1.59819e-05
377	1.50818e-05
378	2.17376e-05
379	1.89523e-05
380	1.52018e-05
381	2.09575e-05
382	1.33716e-05
383	1.14914e-05
384	1.82422e-05
385	1.05888e-05
386	1.15814e-05
387	2.03199e-05
388	1.35816e-05
389	1.36166e-05
390	1.56019e-05
391	1.36866e-05
392	1.37216e-05
393	1.37566e-05
394	1.47768e-05
395	1.18514e-05
396	1.58419e-05
397	1.09188e-05
398	4.97559e-06
399	1.59619e-05
400	1.40017e-05
401	9.02357e-06
402	9.04608e-06
403	8.06096e-06
404	1.11113e-05
405	1.11388e-05
406	5.0756e-06
407	1.22115e-05
408	6.12073e-06
409	6.13573e-06
410	8.20097e-06
411	7.19336e-06
412	7.21086e-06
413	8.26098e-06
414	8.28098e-06
415	8.30099e-06
416	7.28087e-06
417	5.21312e-06
418	5.22562e-06
419	4.1905e-06
420	2.10025e-06
421	6.31575e-06
422	8.441e-06
423	3.17288e-06
424	7.42088e-06
425	1.06263e-06
426	8.52101e-06
427	1.06763e-05
428	1.28415e-05
429	1.07263e-05
430	5.37564e-06
431	6.46577e-06
432	3.24039e-06
433	6.49577e-06
434	0
435	7.6134e-06
436	4.36052e-06
437	4.37052e-06
438	4.38052e-06
439	3.29289e-06
440	4.40052e-06
441	4.41052e-06
442	9.94618e-06
443	3.32289e-06
444	2.22026e-06
445	3.3379e-06
446	5.57566e-06
447	1.11763e-06
448	1.12013e-06
449	5.61317e-06
450	2.25027e-06
451	3.3829e-06
452	0
453	6.79581e-06
454	1.13513e-06
455	2.27527e-06
456	4.56054e-06
457	5.71318e-06
458	3.43541e-06
459	2.29527e-06
460	2.30027e-06
461	1.15264e-06
462	3.46541e-06
463	1.15764e-06
464	1.16014e-06
465	0
466	6.99083e-06
467	4.67056e-06
468	1.17014e-06
469	0
470	1.17514e-06
471	2.35528e-06
472	2.36028e-06
473	1.18264e-06
474	2.37028e-06
475	1.18764e-06
476	0
477	1.19264e-06
478	1.19514e-06
479	0
480	2.40029e-06
481	0
482	1.20514e-06
483	4.83057e-06
484	1.21014e-06
485	1.21264e-06
486	3.64543e-06
487	0
488	0
489	0
490	1.22515e-06
491	3.68294e-06
492	2.46029e-06
493	1.23265e-06
494	1.23515e-06
495	2.47529e-06
496	0
497	1.24265e-06
498	1.24515e-06
499	1.24765e-06
500	0
501	0
502	2.5103e-06
503	1.25765e-06
504	0
505	1.26265e-06
506	1.26515e-06
507	2.5353e-06
508	0
509	0
510	1.27515e-06
511	1.27765e-06
512	2.5603e-06
513	0
514	3.85546e-06
515	0
516	1.29015e-06
517	0
518	1.29515e-06
519	0
520	1.30015e-06
521	1.30265e-06
522	0
523	0
524	2.62031e-06
525	0
526	2.63031e-06
527	0
528	1.32016e-06
529	0
530	0
531	0
532	0
533	0
534	2.67032e-06
535	1.33766e-06
536	1.34016e-06
537	0
538	0
539	0
540	0
541	1.35266e-06
542	2.71032e-06
543	0
544	0
545	0
546	0
547	0
548	0
549	0
550	0
551	0
552	0
553	1.38266e-06
554	0
555	0
556	2.78033e-06
557	0
558	1.39517e-06
559	0
560	0
561	0
562	0
563	0
564	0
565	1.41267e-06
566	0
567	0
568	0
569	0
570	0
571	1.42767e-06
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	0
581	0
582	0
583	0
584	0
585	0
586	0
587	0
588	0
589	0
590	0
591	0
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	0
600	0
601	0
602	0
603	0
604	0
605	0
606	0
607	0
608	0
609	0
610	0
611	0
612	0
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	0
644	0
645	0
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	0
654	0
655	0
656	0
657	0
658	0
659	0
660	0
661	0
662	0
663	0
664	0
665	0
666	0
667	0
668	0
669	0
670	0
671	0
672	0
673	0
674	0
675	0
676	0
677	0
678	0
679	0
680	0
681	0
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	1.76771e-06
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	0
720	0
721	0
722	0
723	0
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
